ID,Job_Title,Salary_Estimate,FIELD4,Rating,Company_Name,Location,Headquarters,Size,Founded,Type_of_ownership,Industry,Sector,Revenue,Competitors,Hourly,Employer_provided,Lower_Salary,Upper_Salary,Avg_SalaryK,company_txt,Job_Location,Age,Python,spark,aws,excel,sql_,sas,keras,pytorch,scikit,tensor,hadoop,tableau,bi,flink,mongo,google_an,job_title_sim,seniority_by_title,Degree
255,"Senior Research Statistician- Data Scientist","$76K-$125K (Glassdoor est.)",NULL,4.8,"Acuity Insurance
4.8","Sheboygan, WI","Sheboygan, WI","1001 - 5000",1925,"Company - Private","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",-1,0,0,76,125,100.5,"Acuity Insurance",WI,96,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,M
256,"Business Data Analyst, sql_","$44K-$86K (Glassdoor est.)",NULL,3.8,"Fareportal
3.8","New York, NY","New York, NY","1001 - 5000",2002,"Company - Private","Travel Agencies","Travel & Tourism","$2 to $5 billion (USD)","Expedia Group, Orbitz Worldwide, Priceline.com",0,0,44,86,65.0,Fareportal,NY,19,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
257,"Medical Technologist / Clinical Laboratory Scientist","$15-$25 Per Hour(Glassdoor est.)",NULL,3.4,"Veterans Affairs, Veterans Health Administration
3.4","New Orleans, LA","Washington, DC",10000+,1930,Government,"Federal Agencies",Government,"Unknown / Non-Applicable",-1,1,0,31,52,41.5,"Veterans Affairs, Veterans Health Administration",LA,91,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,M
258,"Data Scientist","$53K-$92K (Glassdoor est.)",NULL,4.3,"Credera
4.3","Dallas, TX","Dallas, TX","201 - 500",1999,"Subsidiary or Business Segment",Consulting,"Business Services","Unknown / Non-Applicable",-1,0,0,53,92,72.5,Credera,TX,22,1,1,1,1,1,0,0,0,0,0,1,1,1,0,0,0,"data scientist",na,M
259,"Senior Data Analyst","$44K-$78K (Glassdoor est.)",NULL,4.8,"KnowBe4
4.8","Clearwater, FL","Clearwater, FL","501 - 1000",2010,"Company - Private","Security Services","Business Services","$100 to $500 million (USD)",-1,0,0,44,78,61.0,KnowBe4,FL,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,sr,M
260,"BI & Platform Analytics Manager","$85K-$134K (Glassdoor est.)",NULL,3.4,"Church & Dwight
3.4","Ewing, NJ","Ewing, NJ","1001 - 5000",1846,"Company - Public","Consumer Products Manufacturing",Manufacturing,"$2 to $5 billion (USD)",-1,0,0,85,134,109.5,"Church & Dwight",NJ,175,1,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,"Data scientist project manager",na,M
262,"Data Engineer","$59K-$110K (Glassdoor est.)",NULL,3.9,"Cogo Labs
3.9","Cambridge, MA","Cambridge, MA","51 - 200",2005,"Company - Private",Internet,"Information Technology","Unknown / Non-Applicable",-1,0,0,59,110,84.5,"Cogo Labs",MA,16,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"data engineer",na,na
263,"Data Scientist","$64K-$111K (Glassdoor est.)",NULL,3.4,"Spectrum Communications and Consulting
3.4","Chicago, IL","Chicago, IL","51 - 200",1992,"Company - Private","Advertising & Marketing","Business Services","$10 to $25 million (USD)",-1,0,0,64,111,87.5,"Spectrum Communications and Consulting",IL,29,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
264,"Data Analyst","$65K-$120K (Glassdoor est.)",NULL,3.1,"NCSOFT
3.1","San Mateo, CA","Seoul, South Korea","1001 - 5000",1997,"Company - Public","Video Games",Media,"$10+ billion (USD)","Blizzard Entertainment, Riot Games, Electronic Arts",0,0,65,120,92.5,NCSOFT,CA,24,1,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,analyst,na,na
265,"Associate Data Scientist/Computer Scientist","$60K-$103K (Glassdoor est.)",NULL,3.2,"MITRE
3.2","McLean, VA","Bedford, MA","5001 - 10000",1958,"Nonprofit Organization","Federal Agencies",Government,"$1 to $2 billion (USD)","Battelle, General Atomics, SAIC",0,0,60,103,81.5,MITRE,VA,63,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,"data scientist",na,na
266,"Business Intelligence Analyst / Developer","$53K-$105K (Glassdoor est.)",NULL,4.3,"Dayton Freight Lines, Inc.
4.3","Dayton, OH","Dayton, OH","1001 - 5000",1981,"Company - Private",Trucking,"Transportation & Logistics","Unknown / Non-Applicable","Old Dominion Freight, Pitt Ohio Express",0,0,53,105,79.0,"Dayton Freight Lines, Inc.",OH,40,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
267,"Lead Data Scientist","$124K-$204K (Glassdoor est.)",NULL,3.6,"MassMutual
3.6","Boston, MA","Springfield, MA","5001 - 10000",1851,"Company - Private","Insurance Carriers",Insurance,"$10+ billion (USD)",-1,0,0,124,204,164.0,MassMutual,MA,170,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,"data scientist",sr,P
268,"Sr. Data Scientist - Analytics, Personalized Healthcare (PHC)","$131K-$207K (Glassdoor est.)",NULL,3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+,1976,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,131,207,169.0,Genentech,CA,45,1,1,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"data scientist",sr,P
269,"Senior Data Scientist","$110K-$174K (Glassdoor est.)",NULL,3.8,"Juniper Networks
3.8","Cupertino, CA","Sunnyvale, CA","5001 - 10000",1996,"Company - Public","Telecommunications Services",Telecommunications,"$2 to $5 billion (USD)",-1,0,0,110,174,142.0,"Juniper Networks",CA,25,1,1,1,1,0,0,0,0,1,1,0,0,0,1,0,0,"data scientist",sr,P
270,"Data Analyst","$33K-$62K (Glassdoor est.)",NULL,2.8,"Community Action Partnership of San Luis Obispo
2.8","Parlier, CA","San Luis Obispo, CA","501 - 1000",-1,"Nonprofit Organization","Social Assistance",Non-Profit,"$50 to $100 million (USD)",-1,0,0,33,62,47.5,"Community Action Partnership of San Luis Obispo",CA,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
273,"Pricipal Scientist Molecular and cellular biologist","$52K-$101K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,52,101,76.5,"Takeda Pharmaceuticals",MA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
274,"Data Analyst","$48K-$90K (Glassdoor est.)",NULL,3.4,"TrueAccord
3.4","San Francisco, CA","San Francisco, CA","51 - 200",2013,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,48,90,69.0,TrueAccord,CA,8,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,na,na
275,"Data Analyst","$34K-$64K (Glassdoor est.)",NULL,4.0,"DRB Systems
4.0","Meridian, ID","Akron, OH","201 - 500",1984,"Company - Private","Computer Hardware & Software","Information Technology","$50 to $100 million (USD)",-1,0,0,34,64,49.0,"DRB Systems",ID,37,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,na,na
276,"Staff Data Scientist","$132K-$211K (Glassdoor est.)",NULL,3.5,"Western Digital
3.5","San Jose, CA","San Jose, CA",10000+,1970,"Company - Public","Computer Hardware & Software","Information Technology","$10+ billion (USD)","Seagate Technology, Toshiba",0,0,132,211,171.5,"Western Digital",CA,51,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"data scientist",na,M
277,"Data Scientist (Actuary, FSA or ASA)","$81K-$133K (Glassdoor est.)",NULL,3.8,"Legal & General America
3.8","Frederick, MD","Frederick, MD","501 - 1000",1981,"Company - Private","Insurance Carriers",Insurance,"$500 million to $1 billion (USD)",-1,0,0,81,133,107.0,"Legal & General America",MD,40,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"data scientist",na,M
278,"System and Data Analyst","$42K-$76K (Glassdoor est.)",NULL,3.7,"Corcentric
3.7","Cherry Hill, NJ","Cherry Hill, NJ","201 - 500",1996,"Company - Private","Enterprise Software & Network Solutions","Information Technology","Unknown / Non-Applicable",-1,0,0,42,76,59.0,Corcentric,NJ,25,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
281,"Data Scientist","$66K-$111K (Glassdoor est.)",NULL,3.5,"U.Group
3.5","Indianapolis, IN","Arlington, VA","201 - 500",2019,"Company - Private","IT Services","Information Technology","$25 to $50 million (USD)",-1,0,0,66,111,88.5,U.Group,IN,2,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
282,"Data Engineer 5 - Contract (Remote)","$74K-$140K (Glassdoor est.)",NULL,4.2,"The Church of Jesus Christ of Latter-day Saints
4.2","Riverton, UT","Salt Lake City, UT",10000+,-1,"Nonprofit Organization","Religious Organizations",Non-Profit,"Unknown / Non-Applicable",-1,0,0,74,140,107.0,"The Church of Jesus Christ of Latter-day Saints",UT,-1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"data engineer",na,M
284,"Digital Health Data Scientist","$63K-$110K (Glassdoor est.)",NULL,4.0,"Pfizer
4.0","Cambridge, MA","New York, NY",10000+,1849,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,63,110,86.5,Pfizer,MA,172,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
285,"Data Scientist","$63K-$105K (Glassdoor est.)",NULL,4.3,"SMC 3
4.3","Louisville, KY","Peachtree City, GA","51 - 200",1935,"Nonprofit Organization","Logistics & Supply Chain","Transportation & Logistics","$10 to $25 million (USD)",-1,0,0,63,105,84.0,"SMC 3",KY,86,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"data scientist",na,M
288,"Data & Analytics Consultant (NYC)","$91K-$138K (Glassdoor est.)",NULL,4.7,"Systems Evolution Inc.
4.7","New York, NY","Cincinnati, OH","201 - 500",1992,"Company - Private",Consulting,"Business Services","$50 to $100 million (USD)",-1,0,0,91,138,114.5,"Systems Evolution Inc.",NY,29,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"data analitics",na,M
289,"Senior Scientist - Neuroscience","$100K-$190K (Glassdoor est.)",NULL,3.5,"Sunovion
3.5","Marlborough, MA","Marlborough, MA","1001 - 5000",2010,"Company - Private","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$1 to $2 billion (USD)","Shire, GlaxoSmithKline, Allergan",0,0,100,190,145.0,Sunovion,MA,11,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,P
290,"Data Engineer","$62K-$114K (Glassdoor est.)",NULL,4.4,"Eventbrite
4.4","Nashville, TN","San Francisco, CA","1001 - 5000",2006,"Company - Public",Internet,"Information Technology","$100 to $500 million (USD)","See Tickets, TicketWeb, Vendini",0,0,62,114,88.0,Eventbrite,TN,15,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
291,"Big Data Engineer - Chicago - Future Opportunity","$71K-$129K (Glassdoor est.)",NULL,4.1,"Centro
4.1","Chicago, IL","Chicago, IL","501 - 1000",2001,"Company - Private",Internet,"Information Technology","$100 to $500 million (USD)","Mediaocean, The Trade Desk, MediaMath",0,0,71,129,100.0,Centro,IL,20,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
292,"Senior Data Analyst","$43K-$80K (Glassdoor est.)",NULL,2.9,"National Student Clearinghouse
2.9","Herndon, VA","Herndon, VA","201 - 500",1993,"Nonprofit Organization","Colleges & Universities",Education,"$25 to $50 million (USD)","Ellucian, Parchment, College Board",0,0,43,80,61.5,"National Student Clearinghouse",VA,28,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,sr,M
293,"Data Scientist","$74K-$119K (Glassdoor est.)",NULL,2.5,"comScore
2.5","Portland, OR","Reston, VA","1001 - 5000",1999,"Company - Public","Advertising & Marketing","Business Services","$1 to $2 billion (USD)","Nielsen, Hitwise, Coremetrics",0,0,74,119,96.5,comScore,OR,22,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
295,"Survey Data Analyst","$55K-$97K (Glassdoor est.)",NULL,4.2,"SullivanCotter
4.2","Minneapolis, MN","Chicago, IL","201 - 500",1992,"Company - Private",Consulting,"Business Services","Unknown / Non-Applicable","Mercer, Korn Ferry, Integrated Healthcare Strategies",0,0,55,97,76.0,SullivanCotter,MN,29,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
296,"Data Scientist","$15K-$16K(Employer est.)",NULL,3.9,"NPD
3.9","Port Washington, NY","Port Washington, NY","1001 - 5000",1966,"Company - Private","Research & Development","Business Services","$100 to $500 million (USD)",-1,0,0,15,16,15.5,NPD,NY,55,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
299,"Data Scientist","$61K-$106K (Glassdoor est.)",NULL,4.3,"Bakery Agency
4.3","Austin, TX","Austin, TX",Jan-50,2010,"Company - Private","Advertising & Marketing","Business Services","Unknown / Non-Applicable",-1,0,0,61,106,83.5,"Bakery Agency",TX,11,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1,"data scientist",na,na
300,"Risk and Analytics IT, Data Scientist","$91K-$149K (Glassdoor est.)",NULL,2.7,"State of Wisconsin Investment Board
2.7","Madison, WI","Madison, WI","51 - 200",1951,Government,"Investment Banking & Asset Management",Finance,"$50 to $100 million (USD)",-1,0,0,91,149,120.0,"State of Wisconsin Investment Board",WI,70,1,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,"data scientist",na,na
302,"Data Scientist","$127K-$199K (Glassdoor est.)",NULL,3.9,"Genentech
3.9","South San Francisco, CA","South San Francisco, CA",10000+,1976,"Subsidiary or Business Segment","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,127,199,163.0,Genentech,CA,45,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
305,"Lead Health Data Analyst - Front End","$74K-$126K (Glassdoor est.)",NULL,3.4,"Blue Cross & Blue Shield of Rhode Island
3.4","Providence, RI","Providence, RI","501 - 1000",1939,"Nonprofit Organization","Insurance Carriers",Insurance,"Unknown / Non-Applicable","UnitedHealth Group",0,0,74,126,100.0,"Blue Cross & Blue Shield of Rhode Island",RI,82,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,analyst,sr,na
306,"Research Scientist","$33K-$72K (Glassdoor est.)",NULL,3.8,"Boys Town
3.8","Omaha, NE","Omaha, NE","1001 - 5000",1917,"Nonprofit Organization","Social Assistance",Non-Profit,"Unknown / Non-Applicable","Boys & Girls Clubs of America, AdoptUSKids, Foster Care to Success",0,0,33,72,52.5,"Boys Town",NE,104,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
307,"Medical Lab Scientist","$17-$24 Per Hour(Glassdoor est.)",NULL,3.6,"Tower Health
3.6","West Reading, PA","Reading, PA","5001 - 10000",2017,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",-1,1,0,35,49,42.0,"Tower Health",PA,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,na
308,"Junior Data Analyst","$37K-$63K (Glassdoor est.)",NULL,3.3,"The HSC Health Care System
3.3","Washington, DC","Washington, DC","501 - 1000",1883,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","Unknown / Non-Applicable",-1,0,0,37,63,50.0,"The HSC Health Care System",DC,138,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,analyst,jr,M
309,"sql_ Data Engineer","$67K-$119K (Glassdoor est.)",NULL,3.4,"Pro-Sphere Tek
3.4","Austin, TX","Alexandria, VA","201 - 500",2006,"Company - Private",Consulting,"Business Services","$50 to $100 million (USD)",-1,0,0,67,119,93.0,"Pro-Sphere Tek",TX,15,1,0,1,0,1,0,0,0,0,0,1,1,1,0,0,0,"data engineer",na,M
310,"Data Scientist","$72K-$117K (Glassdoor est.)",NULL,3.0,"Ameritas Life Insurance Corp
3.0","Cincinnati, OH","Lincoln, NE","1001 - 5000",1887,"Company - Private","Insurance Agencies & Brokerages",Insurance,"$2 to $5 billion (USD)",-1,0,0,72,117,94.5,"Ameritas Life Insurance Corp",OH,134,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",na,na
311,"Senior Data Scientist","$116K-$185K (Glassdoor est.)",NULL,4.0,"Autodesk
4.0","San Francisco, CA","San Rafael, CA","5001 - 10000",1982,"Company - Public","Computer Hardware & Software","Information Technology","$2 to $5 billion (USD)",-1,0,0,116,185,150.5,Autodesk,CA,39,1,1,0,0,1,1,0,0,1,1,1,0,0,0,0,0,"data scientist",sr,P
312,"Data Scientist","$78K-$126K (Glassdoor est.)",NULL,3.7,"Genworth
3.7","Raleigh, NC","Richmond, VA","1001 - 5000",2004,"Company - Public","Insurance Carriers",Insurance,"$5 to $10 billion (USD)","MetLife, Northwestern Mutual, Prudential",0,0,78,126,102.0,Genworth,NC,17,1,1,1,1,1,1,0,0,1,0,1,1,0,0,0,0,"data scientist",na,M
313,"Scientist, Analytical Development","$42K-$82K (Glassdoor est.)",NULL,4.4,"Rubius Therapeutics
4.4","Cambridge, MA","Cambridge, MA","201 - 500",2013,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$100 to $500 million (USD)",-1,0,0,42,82,62.0,"Rubius Therapeutics",MA,8,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,P
314,"Analytics Manager","$59K-$116K (Glassdoor est.)",NULL,4.3,"OneMagnify
4.3","Dearborn, MI","Detroit, MI","201 - 500",1967,"Company - Private","Advertising & Marketing","Business Services","Unknown / Non-Applicable",-1,0,0,59,116,87.5,OneMagnify,MI,54,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,"Data scientist project manager",na,na
316,"Clinical Data Scientist","$63K-$105K (Glassdoor est.)",NULL,4.0,"Pfizer
4.0","Groton, CT","New York, NY",10000+,1849,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)",-1,0,0,63,105,84.0,Pfizer,CT,172,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,"data scientist",na,M
317,"Data Scientist","$109K-$177K (Glassdoor est.)",NULL,4.0,"Novetta
4.0","Herndon, VA","Mc Lean, VA","501 - 1000",2012,"Company - Private","Enterprise Software & Network Solutions","Information Technology","$100 to $500 million (USD)","Leidos, CACI International, Booz Allen Hamilton",0,0,109,177,143.0,Novetta,VA,9,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,"data scientist",na,na
318,"Sr. Data Scientist, Cyber-Security LT Contract","$116K-$194K (Glassdoor est.)",NULL,3.2,"Numeric, LLC
3.2","Phila, PA","Chadds Ford, PA",Jan-50,-1,"Company - Private","Staffing & Outsourcing","Business Services","$5 to $10 million (USD)",-1,0,0,116,194,155.0,"Numeric, LLC",PA,-1,1,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,"data scientist",sr,M
319,"Data Engineer","$48K-$95K (Glassdoor est.)",NULL,4.2,"IZEA
4.2","Winter Park, FL","Winter Park, FL","51 - 200",2006,"Company - Public","Advertising & Marketing","Business Services","$25 to $50 million (USD)","Linqia, Collective Bias",0,0,48,95,71.5,IZEA,FL,15,1,1,1,1,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
320,"Data Scientist","$83K-$133K (Glassdoor est.)",NULL,3.9,"Trace Data
3.9","Oakland, CA","Santa Ana, CA","51 - 200",2000,"Company - Private","Insurance Carriers",Insurance,"$10 to $25 million (USD)",-1,0,0,83,133,108.0,"Trace Data",CA,21,1,1,0,0,1,1,0,1,1,1,0,0,0,0,0,0,"data scientist",na,M
322,"Sr. Scientist - Digital & Image Analysis/Computational Pathology","$105K-$198K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","San Diego, CA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,105,198,151.5,"Takeda Pharmaceuticals",CA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,M
323,"Digital Marketing & ECommerce Data Analyst","$31K-$72K (Glassdoor est.)",NULL,3.6,"Vionic Group
3.6","San Rafael, CA","San Rafael, CA","51 - 200",2006,"Subsidiary or Business Segment","Department, Clothing, & Shoe Stores",Retail,"$100 to $500 million (USD)",-1,0,0,31,72,51.5,"Vionic Group",CA,15,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,analyst,na,na
324,"Principal Scientist - Immunologist","$98K-$182K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,98,182,140.0,"Takeda Pharmaceuticals",MA,240,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,M
325,"Senior Data Analyst","$55K-$100K (Glassdoor est.)",NULL,2.8,"Dodge Data & Analytics
2.8","Hamilton, NJ","Hamilton, NJ","201 - 500",2014,"Company - Private","IT Services","Information Technology","Unknown / Non-Applicable",-1,0,0,55,100,77.5,"Dodge Data & Analytics",NJ,7,1,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,analyst,sr,na
326,"Insurance Financial Data Analyst","$45K-$82K (Glassdoor est.)",NULL,4.2,"Clearwater Analytics
4.2","Boise, ID","Boise, ID","501 - 1000",2004,"Company - Private","Investment Banking & Asset Management",Finance,"$50 to $100 million (USD)",-1,0,0,45,82,63.5,"Clearwater Analytics",ID,17,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
328,"Data Scientist","$83K-$135K (Glassdoor est.)",NULL,4.0,"Tekvalley, Corp.
4.0","San Francisco, CA","Pleasanton, CA",Jan-50,-1,"Company - Private","IT Services","Information Technology","Less than $1 million (USD)",-1,0,0,83,135,109.0,"Tekvalley, Corp.",CA,-1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,"data scientist",na,na
330,"Data Scientist","$70K-$122K (Glassdoor est.)",NULL,3.5,"BWX Technologies
3.5","Oak Ridge, TN","Lynchburg, VA","5001 - 10000",1850,"Company - Public","Aerospace & Defense","Aerospace & Defense","$500 million to $1 billion (USD)",-1,0,0,70,122,96.0,"BWX Technologies",TN,171,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,"data scientist",na,M
331,"Principal Data Scientist with over 10 years experience","Employer Provided Salary:$200K-$250K",NULL,-1.0,"CA-One Tech Cloud","San Francisco, CA","Fremont, CA","51 - 200",2017,"Company - Private","IT Services","Information Technology","$5 to $10 million (USD)",-1,0,1,200,250,225.0,"CA-One Tech Clou",CA,4,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,"data scientist",sr,na
332,"Data Engineer","$70K-$132K (Glassdoor est.)",NULL,3.2,"PennyMac
3.2","Agoura Hills, CA","Westlake Village, CA","1001 - 5000",2008,"Company - Public",Lending,Finance,"$500 million to $1 billion (USD)","Nationstar Mortgage, Caliber Funding, Quicken Loans",0,0,70,132,101.0,PennyMac,CA,13,1,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,"data engineer",na,na
333,"Senior Data Scientist","$73K-$124K (Glassdoor est.)",NULL,3.3,"Plymouth Rock Assurance
3.3","Woodbridge, NJ","Boston, MA","1001 - 5000",1982,"Company - Private","Insurance Carriers",Insurance,"$10 to $25 million (USD)","Arbella Insurance, Safety Insurance",0,0,73,124,98.5,"Plymouth Rock Assurance",NJ,39,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,"data scientist",sr,M
334,"Data Engineer I - Azure","$54K-$101K (Glassdoor est.)",NULL,3.9,"Vermeer
3.9","Pella, IA","Pella, IA","1001 - 5000",1948,"Company - Private","Industrial Manufacturing",Manufacturing,"$1 to $2 billion (USD)","Caterpillar, John Deere, CNH Industrial",0,0,54,101,77.5,Vermeer,IA,73,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,"data engineer",na,na
335,"Sr. Scientist, Quantitative Translational Sciences","$117K-$206K (Glassdoor est.)",NULL,3.7,"Takeda Pharmaceuticals
3.7","Boston, MA","OSAKA, Japan",10000+,1781,"Company - Public","Biotech & Pharmaceuticals","Biotech & Pharmaceuticals","$10+ billion (USD)","Novartis, Baxter, Pfizer",0,0,117,206,161.5,"Takeda Pharmaceuticals",MA,240,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",sr,M
337,"MED TECH/LAB SCIENTIST - LABORATORY","$21-$34 Per Hour(Glassdoor est.)",NULL,3.6,"Beebe Healthcare
3.6","Lewes, DE","Lewes, DE","1001 - 5000",1935,"Nonprofit Organization","Health Care Services & Hospitals","Health Care","$100 to $500 million (USD)",-1,1,0,43,70,56.5,"Beebe Healthcare",DE,86,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"other scientist",na,na
339,"Sr. Data Scientist II","$111K-$183K (Glassdoor est.)",NULL,3.4,"Argo Group US
3.4","New York, NY","Hamilton, Bermuda","1001 - 5000",1948,"Company - Public","Insurance Carriers",Insurance,"$1 to $2 billion (USD)",-1,0,0,111,183,147.0,"Argo Group US",NY,73,1,1,1,0,1,0,1,1,1,1,1,0,0,0,0,0,"data scientist",sr,na
341,"Data Scientist","$68K-$112K (Glassdoor est.)",NULL,3.5,"L&T Infotech
3.5","San Ramon, CA","Mumbai, India",10000+,1997,"Company - Public","IT Services","Information Technology","Unknown / Non-Applicable","Infosys, Accenture, Capgemini",0,0,68,112,90.0,"L&T Infotech",CA,24,1,0,0,1,1,0,1,0,1,0,0,1,0,0,0,0,"data scientist",na,na
342,"Information Security Data Analyst","$42K-$74K (Glassdoor est.)",NULL,4.3,"OceanFirst Financial
4.3","Red Bank, NJ","Toms River, NJ","501 - 1000",1902,"Company - Public","Banks & Credit Unions",Finance,"$5 to $10 billion (USD)",-1,0,0,42,74,58.0,"OceanFirst Financial",NJ,119,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,na
344,"Excel / VBA / sql_ Data Analyst","$44K-$78K (Glassdoor est.)",NULL,4.1,"Associated Electric Cooperative
4.1","Springfield, MO","Springfield, MO","501 - 1000",1961,"Company - Private",Energy,"Oil, Gas, Energy & Utilities","$1 to $2 billion (USD)",-1,0,0,44,78,61.0,"Associated Electric Cooperative",MO,60,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,analyst,na,M
346,"Machine Learning Research Scientist","$81K-$159K (Glassdoor est.)",NULL,2.6,"Software Engineering Institute
2.6","Pittsburgh, PA","Pittsburgh, PA","501 - 1000",1984,"College / University","Colleges & Universities",Education,"Unknown / Non-Applicable",-1,0,0,81,159,120.0,"Software Engineering Institute",PA,37,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"machine learning engineer",na,P
